date,lat,lng,height,acc
2019-04-18T14:27:29+04:00,41.99518,43.63937,2240,65
2019-04-18T14:27:29+04:00,41.99518,43.63937,2240,65
2019-04-18T14:36:07+04:00,42.03138,43.78598,2164,165
2019-04-18T14:36:07+04:00,42.03138,43.78598,2164,165
2019-04-18T14:45:41+04:00,42.03068,43.95275,2141,165
2019-04-18T14:51:26+04:00,42.01508,44.06187,2371,10
2019-04-18T14:57:46+04:00,42.0186,44.12487,2063,65
2019-04-18T14:57:46+04:00,42.0186,44.12487,2063,65
2019-04-18T15:06:53+04:00,42.02644,44.18246,2148,165
2019-04-18T15:06:53+04:00,42.02644,44.18246,2148,165
2019-04-18T15:13:26+04:00,42.01662,44.3185,2486,5
2019-04-18T15:13:26+04:00,42.01662,44.3185,2486,5
2019-04-18T15:13:26+04:00,42.01662,44.3185,2486,5
2019-04-18T15:13:26+04:00,42.01662,44.3185,2486,5
2019-04-18T15:13:26+04:00,42.01662,44.3185,2486,5
2019-04-18T15:42:53+04:00,41.8157,44.77121,1485,10
2019-04-18T15:44:29+04:00,41.79691,44.77069,1433,65
2019-04-18T15:52:47+04:00,41.76283,44.76871,1426,65
2019-04-18T15:58:07+04:00,41.742,44.77018,1367,165
2019-04-18T16:03:08+04:00,41.7116,44.78856,1312,10
2019-04-18T16:08:12+04:00,41.70462,44.79148,1413,65
2019-04-18T16:08:12+04:00,41.70462,44.79148,1413,65
2019-04-18T16:08:12+04:00,41.70462,44.79148,1413,65
2019-04-18T16:08:12+04:00,41.70462,44.79148,1413,65
2019-04-18T16:08:12+04:00,41.70462,44.79148,1413,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T16:29:09+04:00,41.70567,44.79068,1433,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T17:31:56+04:00,41.70567,44.79068,1430,65
2019-04-18T18:17:27+04:00,41.70323,44.79272,1407,10
2019-04-18T18:20:36+04:00,41.70115,44.79541,1403,10
2019-04-18T18:26:35+04:00,41.6972,44.79905,1403,65
2019-04-18T18:26:35+04:00,41.6972,44.79905,1403,65
2019-04-18T18:36:44+04:00,41.69228,44.80098,1397,65
2019-04-18T18:36:44+04:00,41.69228,44.80098,1397,65
2019-04-18T18:36:44+04:00,41.69228,44.80098,1397,65
2019-04-18T18:36:44+04:00,41.69228,44.80098,1397,65
2019-04-18T18:36:44+04:00,41.69228,44.80098,1397,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T18:59:54+04:00,41.69059,44.79998,1443,65
2019-04-18T20:52:56+04:00,41.69262,44.79984,1443,65
2019-04-18T20:56:09+04:00,41.6941,44.80127,1387,30
2019-04-18T21:00:54+04:00,41.69697,44.79914,1410,65
2019-04-18T21:00:54+04:00,41.69697,44.79914,1410,65
2019-04-18T21:00:54+04:00,41.69697,44.79914,1410,65
2019-04-18T21:00:54+04:00,41.69697,44.79914,1410,65
2019-04-18T21:00:54+04:00,41.69697,44.79914,1410,65
2019-04-18T21:00:54+04:00,41.69697,44.79914,1410,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T21:32:55+04:00,41.70063,44.79672,1397,65
2019-04-18T23:52:26+04:00,41.70161,44.79468,1459,10
2019-04-18T23:52:26+04:00,41.70161,44.79468,1459,10
2019-04-19T00:00:13+04:00,41.70386,44.78992,1436,50
2019-04-19T00:00:13+04:00,41.70386,44.78992,1436,50
2019-04-19T00:08:49+04:00,41.70427,44.79001,1446,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T00:17:20+04:00,41.70565,44.79054,1436,65
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T12:15:03+04:00,41.7057,44.79076,1430,165
2019-04-19T14:12:49+04:00,41.70362,44.79271,1403,10
2019-04-19T14:15:48+04:00,41.70142,44.79484,1426,65
2019-04-19T14:22:12+04:00,41.69669,44.79931,1407,65
2019-04-19T14:22:12+04:00,41.69669,44.79931,1407,65
2019-04-19T14:22:12+04:00,41.69669,44.79931,1407,65
2019-04-19T14:36:44+04:00,41.70018,44.79838,1344,30
2019-04-19T14:36:44+04:00,41.70018,44.79838,1344,30
2019-04-19T14:36:44+04:00,41.70018,44.79838,1344,30
2019-04-19T14:36:44+04:00,41.70018,44.79838,1344,30
2019-04-19T14:36:44+04:00,41.70018,44.79838,1344,30
2019-04-19T15:03:18+04:00,41.70113,44.79774,1357,65
2019-04-19T15:03:18+04:00,41.70113,44.79774,1357,65
2019-04-19T15:08:57+04:00,41.70331,44.79285,1420,5
2019-04-19T15:08:57+04:00,41.70331,44.79285,1420,5
2019-04-19T15:21:14+04:00,41.70169,44.79463,1420,10
2019-04-19T15:24:31+04:00,41.69955,44.79398,1476,10
2019-04-19T15:31:08+04:00,41.69617,44.79727,1439,10
2019-04-19T15:35:38+04:00,41.69427,44.80107,1390,10
2019-04-19T15:41:59+04:00,41.69299,44.80131,1400,10
2019-04-19T15:41:59+04:00,41.69299,44.80131,1400,10
2019-04-19T15:41:59+04:00,41.69299,44.80131,1400,10
2019-04-19T15:53:29+04:00,41.69504,44.80036,1397,10
2019-04-19T15:53:29+04:00,41.69504,44.80036,1397,10
2019-04-19T16:08:06+04:00,41.73223,44.79748,1479,65
2019-04-19T16:08:06+04:00,41.73223,44.79748,1479,65
2019-04-19T16:08:06+04:00,41.73223,44.79748,1479,65
2019-04-19T16:08:06+04:00,41.73223,44.79748,1479,65
2019-04-19T16:08:06+04:00,41.73223,44.79748,1479,65
2019-04-19T16:29:23+04:00,41.73202,44.79776,1446,10
2019-04-19T16:29:23+04:00,41.73202,44.79776,1446,10
2019-04-19T16:29:23+04:00,41.73202,44.79776,1446,10
2019-04-19T16:29:23+04:00,41.73202,44.79776,1446,10
2019-04-19T16:51:20+04:00,41.69507,44.80063,1390,10
2019-04-19T16:51:20+04:00,41.69507,44.80063,1390,10
2019-04-19T17:00:21+04:00,41.69042,44.79992,1449,65
2019-04-19T17:05:46+04:00,41.68979,44.80049,1456,10
2019-04-19T17:05:46+04:00,41.68979,44.80049,1456,10
2019-04-19T17:05:46+04:00,41.68979,44.80049,1456,10
2019-04-19T17:05:46+04:00,41.68979,44.80049,1456,10
2019-04-19T17:05:46+04:00,41.68979,44.80049,1456,10
2019-04-19T17:05:46+04:00,41.68979,44.80049,1456,10
2019-04-19T17:35:39+04:00,41.68945,44.80345,1394,10
2019-04-19T17:41:02+04:00,41.69117,44.80445,1351,10
2019-04-19T17:44:07+04:00,41.69066,44.80688,1367,165
2019-04-19T17:50:13+04:00,41.69051,44.80803,1315,10
2019-04-19T17:54:30+04:00,41.69234,44.80775,1298,10
2019-04-19T17:54:30+04:00,41.69234,44.80775,1298,10
2019-04-19T18:05:04+04:00,41.69215,44.81099,1298,10
2019-04-19T18:05:04+04:00,41.69215,44.81099,1298,10
2019-04-19T18:15:10+04:00,41.68799,44.80667,1617,10
2019-04-19T18:15:10+04:00,41.68799,44.80667,1617,10
2019-04-19T18:26:31+04:00,41.68816,44.80782,1561,10
2019-04-19T18:26:31+04:00,41.68816,44.80782,1561,10
2019-04-19T18:34:38+04:00,41.68769,44.80683,1548,10
2019-04-19T18:40:52+04:00,41.69053,44.80917,1325,10
2019-04-19T18:46:04+04:00,41.69165,44.81137,1266,5
2019-04-19T18:50:19+04:00,41.69024,44.81069,1331,10
2019-04-19T18:50:19+04:00,41.69024,44.81069,1331,10
2019-04-19T19:00:05+04:00,41.69142,44.81409,1413,10
2019-04-19T19:00:05+04:00,41.69142,44.81409,1413,10
2019-04-19T19:10:18+04:00,41.69474,44.8159,1410,65
2019-04-19T19:18:07+04:00,41.69727,44.81665,1498,10
2019-04-19T19:22:52+04:00,41.69781,44.81275,1436,5
2019-04-19T19:22:52+04:00,41.69781,44.81275,1436,5
2019-04-19T19:29:08+04:00,41.69865,44.8086,1387,165
2019-04-19T19:36:39+04:00,41.69558,44.80508,1298,65
2019-04-19T19:36:39+04:00,41.69558,44.80508,1298,65
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T19:44:15+04:00,41.69354,44.80183,1384,10
2019-04-19T22:03:13+04:00,41.69178,44.7998,1400,65
2019-04-19T22:06:23+04:00,41.68979,44.79965,1449,10
2019-04-19T22:12:37+04:00,41.6896,44.7974,1482,10
2019-04-19T22:12:37+04:00,41.6896,44.7974,1482,10
2019-04-19T22:12:37+04:00,41.6896,44.7974,1482,10
2019-04-19T22:12:37+04:00,41.6896,44.7974,1482,10
2019-04-19T22:33:20+04:00,41.6915,44.79855,1446,10
2019-04-19T22:33:20+04:00,41.6915,44.79855,1446,10
2019-04-19T22:33:20+04:00,41.6915,44.79855,1446,10
2019-04-19T22:33:20+04:00,41.6915,44.79855,1446,10
2019-04-19T22:53:12+04:00,41.69426,44.80112,1394,10
2019-04-19T22:56:35+04:00,41.70022,44.79607,1423,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
2019-04-19T23:03:22+04:00,41.70623,44.78907,1453,65
